consumer,mineral,stage,year,partner_iso,trade_value,net_weight,total_imports,total_imports_wt,import_share,import_share_wt
China,Molybdenum,intermediate,2020,JPN,6974377.0,31515.1,76845681.0,4260759.703,0.09075821710786842,0.007396591734053959
China,Molybdenum,intermediate,2020,KOR,3860066.0,234060.0,76845681.0,4260759.703,0.05023139817057513,0.0549338653938166
China,Molybdenum,intermediate,2020,MYS,243300.0,2508.0,76845681.0,4260759.703,0.003166085547475336,0.0005886274220614033
China,Molybdenum,intermediate,2020,NLD,2924366.0,240145.373,76845681.0,4260759.703,0.038055046971345076,0.0563621020051691
China,Molybdenum,intermediate,2020,RUS,120.0,185.0,76845681.0,4260759.703,1.561571170148131e-06,4.34194868745453e-05
China,Molybdenum,intermediate,2020,SWE,1680.0,200.0,76845681.0,4260759.703,2.1861996382073836e-05,4.693998581031924e-05
China,Molybdenum,intermediate,2020,USA,9129748.0,327986.475,76845681.0,4260759.703,0.11880626056264633,0.07697840241238313
China,Molybdenum,intermediate,2020,VNM,18026852.0,2558856.0,76845681.0,4260759.703,0.23458510309772646,0.6005633216532512
China,Molybdenum,intermediate,2021,AUS,120779.0,804.0,101491285.0,3869413.679,0.0011900430662593344,0.00020778341803138076
China,Molybdenum,intermediate,2021,BEL,23428.0,41.554,101491285.0,3869413.679,0.00023083755418014463,1.073909471750746e-05
China,Molybdenum,intermediate,2021,CAN,565824.0,8257.136999999999,101491285.0,3869413.679,0.0055750993792225605,0.002133950434096245
China,Molybdenum,intermediate,2021,CHN,309627.0,2360.482,101491285.0,3869413.679,0.003050774261060937,0.0006100360922407335
China,Molybdenum,intermediate,2021,DEU,1331187.0,11302.171,101491285.0,3869413.679,0.013116269047140352,0.0029209001511879963
China,Molybdenum,intermediate,2021,FRA,1456506.0,1815.735,101491285.0,3869413.679,0.014351045018298862,0.00046925326435225015
China,Molybdenum,intermediate,2021,GBR,319796.0,363.005,101491285.0,3869413.679,0.003150970056197436,9.381395480408132e-05
China,Molybdenum,intermediate,2021,JPN,12526313.0,120803.077,101491285.0,3869413.679,0.1234225480542492,0.031219995333044877
China,Molybdenum,intermediate,2021,KOR,556308.0,1758.0,101491285.0,3869413.679,0.005481337634063851,0.00045433239912831764
China,Molybdenum,intermediate,2021,MEX,1804.0,8.403,101491285.0,3869413.679,1.7774925206632275e-05,2.1716468429324537e-06
China,Molybdenum,intermediate,2021,MYS,3887.0,9.0,101491285.0,3869413.679,3.8298854921385616e-05,2.3259337839333667e-06
China,Molybdenum,intermediate,2021,NLD,11496868.0,620098.872,101491285.0,3869413.679,0.1132793618683614,0.1602565461959747
China,Molybdenum,intermediate,2021,SWE,268.0,1.248,101491285.0,3869413.679,2.6406208178367235e-06,3.225294847054269e-07
China,Molybdenum,intermediate,2021,USA,21062902.0,1002543.433,101491285.0,3869413.679,0.20753409516886104,0.25909440451947086
China,Molybdenum,intermediate,2021,VNM,13990186.0,1644125.0,101491285.0,3869413.679,0.1378461805858503,0.42490287583438296
China,Molybdenum,intermediate,2022,AUS,6900.0,20.636,115743644.0,4011491.84,5.961450462022779e-05,5.144220859240237e-06
China,Molybdenum,intermediate,2022,BEL,7676.0,4.601,115743644.0,4011491.84,6.631897644418383e-05,1.1469548446096304e-06
China,Molybdenum,intermediate,2022,CAN,1517424.0,18579.0,115743644.0,4011491.84,0.013110214501281815,0.004631444046512133
China,Molybdenum,intermediate,2022,CHL,210.0,185.0,115743644.0,4011491.84,1.8143544884417152e-06,4.611750624924617e-05
China,Molybdenum,intermediate,2022,CHN,975522.0,17683.724000000002,115743644.0,4011491.84,0.008428298663207804,0.004408266227459159
China,Molybdenum,intermediate,2022,DEU,1290325.0,8157.717000000001,115743644.0,4011491.84,0.011148128358564553,0.0020335868363626037
China,Molybdenum,intermediate,2022,FIN,2332.0,68.0,115743644.0,4011491.84,2.0147974604981332e-05,1.6951299594317512e-05
China,Molybdenum,intermediate,2022,FRA,1041705.0,1429.491,115743644.0,4011491.84,0.009000105439915128,0.0003563489736526549
China,Molybdenum,intermediate,2022,GBR,250998.0,293.155,115743644.0,4011491.84,0.0021685683232852077,7.307879753782572e-05
China,Molybdenum,intermediate,2022,JPN,10606705.0,68477.40299999999,115743644.0,4011491.84,0.0916396324967961,0.017070308436673773
China,Molybdenum,intermediate,2022,KOR,1180843.0,59284.0,115743644.0,4011491.84,0.010202227605690383,0.014778541840434107
China,Molybdenum,intermediate,2022,MYS,18623.0,88.0,115743644.0,4011491.84,0.00016089868399166697,2.1936975945587367e-05
China,Molybdenum,intermediate,2022,NLD,2132783.0,81298.236,115743644.0,4011491.84,0.01842678289962946,0.020266334631257783
China,Molybdenum,intermediate,2022,RUS,145.0,1.0,115743644.0,4011491.84,1.252768575352613e-06,2.492838175634928e-07
China,Molybdenum,intermediate,2022,SWE,12225.0,207.777,115743644.0,4011491.84,0.00010562135057714271,5.179544376188984e-05
China,Molybdenum,intermediate,2022,TUR,127.0,2.0,115743644.0,4011491.84,1.097252476343323e-06,4.985676351269856e-07
China,Molybdenum,intermediate,2022,USA,29251072.0,1108895.517,115743644.0,4011491.84,0.25272292273777036,0.27642970775680303
China,Molybdenum,intermediate,2022,VNM,31433434.0,2247700.0,115743644.0,4011491.84,0.27157805745255437,0.5603152367374628
China,Molybdenum,intermediate,2023,AUS,9107.0,5.0,125946603.0,4508025.536,7.230842105364287e-05,1.1091330251062712e-06
China,Molybdenum,intermediate,2023,BEL,921995.0,40003.0,125946603.0,4508025.536,0.007320522967975564,0.008873729680665233
China,Molybdenum,intermediate,2023,CAN,43585.0,121.0,125946603.0,4508025.536,0.000346059353422974,2.6841019207571764e-05
China,Molybdenum,intermediate,2023,CHL,661645.0,20000.0,125946603.0,4508025.536,0.005253377099817452,0.004436532100425085
China,Molybdenum,intermediate,2023,CHN,263965.0,2429.718,125946603.0,4508025.536,0.0020958485081173646,0.0005389760950990318
China,Molybdenum,intermediate,2023,DEU,1070736.0,8369.344000000001,125946603.0,4508025.536,0.008501507579366789,0.0018565431657750042
China,Molybdenum,intermediate,2023,FRA,1725917.0,2120.787,125946603.0,4508025.536,0.013703561341785455,0.00047044698018321065
China,Molybdenum,intermediate,2023,GBR,129947.0,210.484,125946603.0,4508025.536,0.0010317626430940737,4.669095113129368e-05
China,Molybdenum,intermediate,2023,JPN,12549508.0,308867.121,125946603.0,4508025.536,0.09964149648402983,0.06851494485411894
China,Molybdenum,intermediate,2023,KOR,491977.0,1198.693,125946603.0,4508025.536,0.0039062347715722034,0.0002659019986527423
China,Molybdenum,intermediate,2023,NLD,1510645.0,43069.35,125946603.0,4508025.536,0.011994329057052854,0.009553927690972156
China,Molybdenum,intermediate,2023,SWE,6350.0,48.602000000000004,125946603.0,4508025.536,5.04181919062954e-05,1.0781216657243e-05
China,Molybdenum,intermediate,2023,USA,29298893.0,888483.214,125946603.0,4508025.536,0.23262948187653779,0.19708921497999252
China,Molybdenum,intermediate,2023,VNM,46271747.0,2784862.0,125946603.0,4508025.536,0.36739178269063755,0.6177564829127001
China,Molybdenum,raw,2015,AUS,3265.0,253.0,90504318.0,13168146.223,3.607562680048039e-05,1.921303087887195e-05
China,Molybdenum,raw,2015,CAN,289802.0,40000.0,90504318.0,13168146.223,0.0032020792643285816,0.0030376333405331144
China,Molybdenum,raw,2015,CHL,33207412.0,5560635.0,90504318.0,13168146.223,0.3669152227631835,0.42227925676338385
China,Molybdenum,raw,2015,CHN,3189.0,125.0,90504318.0,13168146.223,3.523588786117365e-05,9.492604189165981e-06
China,Molybdenum,raw,2015,JPN,618.0,3.0,90504318.0,13168146.223,6.828403480152184e-06,2.2782250053998358e-07
China,Molybdenum,raw,2015,KOR,631788.0,100000.0,90504318.0,13168146.223,0.006980749802456939,0.0075940833513327855
China,Molybdenum,raw,2015,MEX,11542825.0,1381243.0,90504318.0,13168146.223,0.1275389423960965,0.10489274470444951
China,Molybdenum,raw,2015,MMR,1249896.0,151300.0,90504318.0,13168146.223,0.013810346595838664,0.011489848110566504
China,Molybdenum,raw,2015,MNG,19112100.0,3546743.0,90504318.0,13168146.223,0.21117334976216273,0.269342619677561
China,Molybdenum,raw,2015,NLD,36370.0,75.26,90504318.0,13168146.223,0.00040185927924455496,5.715307130213055e-06
China,Molybdenum,raw,2015,PER,7660561.0,1152178.0,90504318.0,13168146.223,0.08464304432413931,0.08749735767571906
China,Molybdenum,raw,2015,THA,822703.0,82280.0,90504318.0,13168146.223,0.009090207165585182,0.006248411781476616
China,Molybdenum,raw,2015,TUR,367802.0,43836.0,90504318.0,13168146.223,0.004063916596774974,0.00332894237789024
China,Molybdenum,raw,2015,USA,11155661.0,1109474.963,90504318.0,13168146.223,0.12326109125533657,0.08425445345238858
China,Molybdenum,raw,2016,ARG,430916.0,60619.8,129270273.0,16659722.682999998,0.0033334500655073265,0.003638704026079496
China,Molybdenum,raw,2016,CHL,23369009.0,2856046.631,129270273.0,16659722.682999998,0.18077635683495463,0.17143422404710146
China,Molybdenum,raw,2016,CHN,5526.0,777.379,129270273.0,16659722.682999998,4.2747647017036935e-05,4.666218128548185e-05
China,Molybdenum,raw,2016,DEU,635.0,89.33,129270273.0,16659722.682999998,4.912188898989948e-06,5.362034032604551e-06
China,Molybdenum,raw,2016,JPN,48.0,6.752,129270273.0,16659722.682999998,3.7131506638034253e-07,4.0528885915309447e-07
China,Molybdenum,raw,2016,MEX,23718852.0,2716971.6659999997,129270273.0,16659722.682999998,0.183482648017615,0.16308624805456493
China,Molybdenum,raw,2016,MMR,44820.0,6305.125,129270273.0,16659722.682999998,0.00034671544323264486,0.00037846518336310056
China,Molybdenum,raw,2016,MNG,29850399.0,4132490.7819999997,129270273.0,16659722.682999998,0.2309146434617648,0.24805279539358105
China,Molybdenum,raw,2016,NLD,79660.0,11206.298,129270273.0,16659722.682999998,0.0006162282955803768,0.0006726581356264226
China,Molybdenum,raw,2016,PER,13139673.0,1848444.604,129270273.0,16659722.682999998,0.10164496983772905,0.11095290354900082
China,Molybdenum,raw,2016,TUR,14792.0,2080.888,129270273.0,16659722.682999998,0.00011442692628954223,0.00012490532043029688
China,Molybdenum,raw,2016,USA,34458889.0,4443104.764,129270273.0,16659722.682999998,0.26656468034224695,0.266697402384366
China,Molybdenum,raw,2016,VNM,119261.0,13555.645,129270273.0,16659722.682999998,0.0009225709610747089,0.0008136777098836418
China,Molybdenum,raw,2017,BEL,941236.0,84000.0,215570598.0,26917143.57,0.004366254065872193,0.0031206877424252637
China,Molybdenum,raw,2017,CHL,40187632.0,5769852.0,215570598.0,26917143.57,0.1864244584968865,0.21435602871437967
China,Molybdenum,raw,2017,CHN,19081.0,980.0,215570598.0,26917143.57,8.851392618950753e-05,3.640802366162808e-05
China,Molybdenum,raw,2017,JPN,6949.0,90.0,215570598.0,26917143.57,3.2235379334987045e-05,3.343594009741354e-06
China,Molybdenum,raw,2017,KAZ,4569.0,63000.0,215570598.0,26917143.57,2.1194912675428957e-05,0.0023405158068189476
China,Molybdenum,raw,2017,KOR,666557.0,60000.0,215570598.0,26917143.57,0.0030920589643676734,0.0022290626731609024
China,Molybdenum,raw,2017,MEX,35243884.0,3280000.0,215570598.0,26917143.57,0.16349114548543398,0.121855426132796
China,Molybdenum,raw,2017,MNG,37322466.0,5698070.0,215570598.0,26917143.57,0.17313337879222288,0.21168925243429906
China,Molybdenum,raw,2017,NLD,42438.0,0.0,215570598.0,26917143.57,0.0001968635815539186,0.0
China,Molybdenum,raw,2017,PER,4439334.0,753833.0,215570598.0,26917143.57,0.020593411351950697,0.02800568336828171
China,Molybdenum,raw,2017,USA,88050518.0,11207318.57,215570598.0,26917143.57,0.40845328081336957,0.41636359151016705
China,Molybdenum,raw,2018,BEL,226722.0,20000.0,188486060.0,19644006.188,0.0012028581848440145,0.0010181222612430994
China,Molybdenum,raw,2018,CHL,52326733.0,6183711.0,188486060.0,19644006.188,0.2776159308545152,0.3147886913096914
China,Molybdenum,raw,2018,CHN,9749.0,566.0,188486060.0,19644006.188,5.1722657898414346e-05,2.8812859993179715e-05
China,Molybdenum,raw,2018,DEU,3154.0,227.146,188486060.0,19644006.188,1.673333295841613e-05,1.1563119957616253e-05
China,Molybdenum,raw,2018,GBR,104.0,13.235,188486060.0,19644006.188,5.51764942192542e-07,6.73742406377621e-07
China,Molybdenum,raw,2018,KAZ,1869.0,725.127,188486060.0,19644006.188,9.915852663056356e-06,3.691339704642125e-05
China,Molybdenum,raw,2018,MEX,30722711.0,1980000.0,188486060.0,19644006.188,0.1629972582587805,0.10079410386306685
China,Molybdenum,raw,2018,MMR,700104.0,121510.0,188486060.0,19644006.188,0.0037143542604689173,0.006185601798182451
China,Molybdenum,raw,2018,MNG,49910482.0,4826774.0,188486060.0,19644006.188,0.26479667514934524,0.24571230296947003
China,Molybdenum,raw,2018,NLD,1989728.0,131251.94,188486060.0,19644006.188,0.010556366874027714,0.006681526097267181
China,Molybdenum,raw,2018,PER,20064582.0,2919274.0,188486060.0,19644006.188,0.1064512781475723,0.1486088923034094
China,Molybdenum,raw,2018,THA,1192995.0,92304.0,188486060.0,19644006.188,0.006329354011644151,0.004698837860089153
China,Molybdenum,raw,2018,USA,24506277.0,2132186.2819999997,188486060.0,19644006.188,0.13001638954095598,0.10854131594106783
China,Molybdenum,raw,2019,AUS,585.0,2.228,236183517.0,21219666.641,2.476887495921233e-06,1.0499693693090946e-07
China,Molybdenum,raw,2019,BEL,320861.0,20000.0,236183517.0,21219666.641,0.0013585241005620219,0.0009425218755018802
China,Molybdenum,raw,2019,CAN,14837185.0,1318362.0,236183517.0,21219666.641,0.06282057777977791,0.06212925124152049
China,Molybdenum,raw,2019,CHL,71051065.0,6938151.0,236183517.0,21219666.641,0.3008299050775842,0.32696795465176226
China,Molybdenum,raw,2019,DEU,237.0,26.456,236183517.0,21219666.641,1.0034569855270636e-06,1.246767936913887e-06
China,Molybdenum,raw,2019,GBR,1242.0,96.83099999999999,236183517.0,21219666.641,5.2586226836481565e-06,4.563266786336128e-06
China,Molybdenum,raw,2019,KAZ,1919.0,1448.0,236183517.0,21219666.641,8.125037785765549e-06,6.823858378633612e-05
China,Molybdenum,raw,2019,KOR,2396368.0,140000.0,236183517.0,21219666.641,0.010146211854403031,0.006597653128513161
China,Molybdenum,raw,2019,MEX,45527961.0,2983831.0,236183517.0,21219666.641,0.19276519199263173,0.14061629951503252
China,Molybdenum,raw,2019,MMR,4241416.0,656890.0,236183517.0,21219666.641,0.01795813718871838,0.030956659739921503
China,Molybdenum,raw,2019,MNG,39570468.0,4064355.0,236183517.0,21219666.641,0.16754119213154067,0.1915371748652722
China,Molybdenum,raw,2019,NLD,5472831.0,345000.0,236183517.0,21219666.641,0.023171943027675383,0.01625850235240743
China,Molybdenum,raw,2019,PER,24597114.0,2259560.0,236183517.0,21219666.641,0.10414407538863095,0.10648423645045141
China,Molybdenum,raw,2019,RUS,746.0,1.0,236183517.0,21219666.641,3.1585608067645125e-06,4.712609377509401e-08
China,Molybdenum,raw,2019,THA,8730961.0,660000.0,236183517.0,21219666.641,0.036966851501326406,0.031103221891562043
China,Molybdenum,raw,2019,USA,9363986.0,567005.126,236183517.0,21219666.641,0.03964707664167775,0.026720736738834995
China,Molybdenum,raw,2019,VNM,228000.0,12000.0,236183517.0,21219666.641,0.0009653510240513524,0.0005655131253011281
China,Molybdenum,raw,2020,BEL,30378774.0,2885352.0,849205977.0,99218804.0,0.03577315141765659,0.02908069724363942
China,Molybdenum,raw,2020,CAN,5381912.0,706106.0,849205977.0,99218804.0,0.0063375813945784325,0.007116655024384289
China,Molybdenum,raw,2020,CHL,415764451.0,46473283.0,849205977.0,99218804.0,0.4895919980082759,0.4683918886988398
China,Molybdenum,raw,2020,CHN,71.0,50.0,849205977.0,99218804.0,8.360751328060895e-08,5.039367336054565e-07
China,Molybdenum,raw,2020,KOR,8751277.0,923298.0,849205977.0,99218804.0,0.010305246591546306,0.009305675565289015
China,Molybdenum,raw,2020,MEX,77593927.0,7125081.0,849205977.0,99218804.0,0.0913723279175648,0.07181180091628599
China,Molybdenum,raw,2020,MMR,3505885.0,576300.0,849205977.0,99218804.0,0.0041284271365885595,0.0058083747915364916
China,Molybdenum,raw,2020,MNG,43690161.0,5889146.0,849205977.0,99218804.0,0.0514482495216823,0.05935513997931279
China,Molybdenum,raw,2020,NLD,605544.0,60000.0,849205977.0,99218804.0,0.0007130708172111699,0.0006047240803265478
China,Molybdenum,raw,2020,PER,114227735.0,14538945.0,849205977.0,99218804.0,0.1345112235355828,0.14653416906738767
China,Molybdenum,raw,2020,THA,25108240.0,2370000.0,849205977.0,99218804.0,0.029566725482432634,0.023886601172898637
China,Molybdenum,raw,2020,TUR,405344.0,40000.0,849205977.0,99218804.0,0.00047732118117204444,0.0004031493868843652
China,Molybdenum,raw,2020,USA,41814869.0,5065378.0,849205977.0,99218804.0,0.04923996077809047,0.0510526008759388
China,Molybdenum,raw,2020,VNM,895450.0,67000.0,849205977.0,99218804.0,0.0010544556023538208,0.0006752752230313117
China,Molybdenum,raw,2021,AUS,242.0,7.0,605347398.0,50368112.878,3.997704471837839e-07,1.389768168792659e-07
China,Molybdenum,raw,2021,BEL,15770582.0,840070.0,605347398.0,50368112.878,0.02605211825821708,0.0166786077936807
China,Molybdenum,raw,2021,CAN,1959798.0,241147.0,605347398.0,50368112.878,0.0032374765407020053,0.004787691779997762
China,Molybdenum,raw,2021,CHL,194395521.0,16869369.0,605347398.0,50368112.878,0.32113051388716796,0.33492160091168066
China,Molybdenum,raw,2021,GBR,153.0,13.726,605347398.0,50368112.878,2.5274743148396253e-07,2.7251368406925767e-07
China,Molybdenum,raw,2021,KOR,4980399.0,404618.0,605347398.0,50368112.878,0.00822734022885814,0.008033217384579258
China,Molybdenum,raw,2021,MEX,14142958.0,1012927.0,605347398.0,50368112.878,0.023363374562650717,0.02011048145586631
China,Molybdenum,raw,2021,MMR,183786.0,32000.0,605347398.0,50368112.878,0.0003036041793641277,0.0006353225914480726
China,Molybdenum,raw,2021,MNG,87429751.0,6815863.0,605347398.0,50368112.878,0.14442905229106148,0.13532099200359485
China,Molybdenum,raw,2021,NLD,1929.0,173.059,605347398.0,50368112.878,3.1865999694938807e-06,3.435884136044125e-06
China,Molybdenum,raw,2021,PER,112061278.0,9488876.0,605347398.0,50368112.878,0.18511895544647242,0.18839054032029443
China,Molybdenum,raw,2021,THA,9515214.0,640000.0,605347398.0,50368112.878,0.015718600643923143,0.012706451828961454
China,Molybdenum,raw,2021,USA,53488726.0,4310549.093,605347398.0,50368112.878,0.08836037980293755,0.0855809131352781
China,Molybdenum,raw,2021,VNM,286045.0,20000.0,605347398.0,50368112.878,0.0004725303205152292,0.00039707661965504543
China,Molybdenum,raw,2022,BEL,941430.0,40000.0,624609149.0,41194111.0,0.0015072305641171452,0.000971012579929204
China,Molybdenum,raw,2022,CHL,201844136.0,13338890.0,624609149.0,41194111.0,0.32315270489257597,0.3238057498072965
China,Molybdenum,raw,2022,KAZ,34498858.0,2156121.0,624609149.0,41194111.0,0.0552327132179103,0.05234051537123838
China,Molybdenum,raw,2022,KOR,1597248.0,80000.0,624609149.0,41194111.0,0.0025571959721646664,0.001942025159858408
China,Molybdenum,raw,2022,MEX,64457452.0,2867213.0,624609149.0,41194111.0,0.10319645830227825,0.06960249730841382
China,Molybdenum,raw,2022,MMR,167357.0,46605.0,624609149.0,41194111.0,0.0002679387586107869,0.0011313510321900137
China,Molybdenum,raw,2022,MNG,85711684.0,5516904.0,624609149.0,41194111.0,0.13722450933871927,0.1339245796565436
China,Molybdenum,raw,2022,PER,117076824.0,8791318.0,624609149.0,41194111.0,0.18744013626351796,0.21341200930395124
China,Molybdenum,raw,2022,THA,1673071.0,100776.0,624609149.0,41194111.0,0.0026785886865067355,0.0024463690938736366
China,Molybdenum,raw,2022,USA,9056013.0,529309.0,624609149.0,41194111.0,0.014498687722552075,0.012849142441743676
China,Molybdenum,raw,2022,ZAF,163.0,5.0,624609149.0,41194111.0,2.6096319636201805e-07,1.213765724911505e-07
China,Molybdenum,raw,2023,AUS,884.0,190.0,1046328240.0,50690836.716,8.448591619776983e-07,3.748211951293923e-06
China,Molybdenum,raw,2023,BEL,9683281.0,320000.0,1046328240.0,50690836.716,0.009254534695536842,0.006312778023231871
China,Molybdenum,raw,2023,CAN,9531994.0,538056.0,1046328240.0,50690836.716,0.009109946224905486,0.010614462787712648
China,Molybdenum,raw,2023,CHL,279404854.0,13162458.0,1046328240.0,50690836.716,0.26703365475445834,0.2596614862316016
China,Molybdenum,raw,2023,KAZ,73097493.0,3385847.0,1046328240.0,50690836.716,0.06986095778127904,0.06679406416132988
China,Molybdenum,raw,2023,KOR,1503554.0,60000.0,1046328240.0,50690836.716,0.0014369811905296564,0.0011836458793559757
China,Molybdenum,raw,2023,MAR,133.0,4.0,1046328240.0,50690836.716,1.271111635102193e-07,7.890972529039838e-08
China,Molybdenum,raw,2023,MEX,163244476.0,4730450.0,1046328240.0,50690836.716,0.15601650587200055,0.09331962749999126
China,Molybdenum,raw,2023,MMR,8736925.0,692712.0,1046328240.0,50690836.716,0.008350080468056563,0.01366542840634061
China,Molybdenum,raw,2023,MNG,99361052.0,4993338.0,1046328240.0,50690836.716,0.09496164607007071,0.09850573246552682
China,Molybdenum,raw,2023,PER,235749219.0,15276142.0,1046328240.0,50690836.716,0.2253109588249286,0.3013590421792792
China,Molybdenum,raw,2023,THA,9416018.0,328368.0,1046328240.0,50690836.716,0.008999105290324574,0.006477857168539384
China,Molybdenum,raw,2023,USA,67931188.0,2593221.716,1046328240.0,50690836.716,0.06492340109256728,0.05115760330666387
China,Nickel,intermediate,2015,ARG,1730.0,15.0,5009074215.0,574546116.571,3.453732018622128e-07,2.6107564854015273e-08
China,Nickel,intermediate,2015,AUS,355468075.0,85911280.772,5009074215.0,574546116.571,0.07096482498413133,0.149528955629767
China,Nickel,intermediate,2015,BEL,2360438.0,144815.873,5009074215.0,574546116.571,0.0004712323872007155,0.0002520526530825559
China,Nickel,intermediate,2015,BRA,11055913.0,896391.0,5009074215.0,574546116.571,0.002207176920416221,0.0015601724111370403
China,Nickel,intermediate,2015,CAN,438917931.0,35685900.0,5009074215.0,574546116.571,0.08762456137815479,0.06211146324159357
China,Nickel,intermediate,2015,CHN,216768895.0,16941808.3,5009074215.0,574546116.571,0.04327524123137792,0.029487290595769614
China,Nickel,intermediate,2015,COD,11847.0,1974.0,5009074215.0,574546116.571,2.3651077008448756e-06,3.43575553478841e-06
China,Nickel,intermediate,2015,CUB,88121020.0,11710680.0,5009074215.0,574546116.571,0.01759227677963242,0.02038248917230797
China,Nickel,intermediate,2015,DEU,57837138.0,1910315.4270000001,5009074215.0,574546116.571,0.011546472565090553,0.003324912260135225
China,Nickel,intermediate,2015,FIN,11702051.0,1007355.0,5009074215.0,574546116.571,0.0023361704174710454,0.0017533057329011037
China,Nickel,intermediate,2015,FRA,48542073.0,1101010.294,5009074215.0,574546116.571,0.009690827269964895,0.0019163131770362281
China,Nickel,intermediate,2015,GBR,67558062.0,4041926.511,5009074215.0,574546116.571,0.01348713536678953,0.007034990568073078
China,Nickel,intermediate,2015,IDN,170778438.0,20999304.0,5009074215.0,574546116.571,0.03409381268270947,0.036549379404612156
China,Nickel,intermediate,2015,JPN,240945964.0,16694219.085,5009074215.0,574546116.571,0.048101895411825114,0.029056360496585134
China,Nickel,intermediate,2015,KOR,16010550.0,2469721.931,5009074215.0,574546116.571,0.0031963092006214167,0.004298561698997755
China,Nickel,intermediate,2015,MAR,1879399.0,446940.0,5009074215.0,574546116.571,0.0003751988729518155,0.000777901002390239
China,Nickel,intermediate,2015,MDG,64533370.0,5575000.0,5009074215.0,574546116.571,0.012883292846161194,0.009703311604075676
China,Nickel,intermediate,2015,MEX,379681.0,1153.0,5009074215.0,574546116.571,7.579863737355307e-05,2.0068014851119737e-06
China,Nickel,intermediate,2015,MYS,374645.0,258147.0,5009074215.0,574546116.571,7.479326197206283e-05,0.000449305969624632
China,Nickel,intermediate,2015,NCL,142824496.0,30517170.0,5009074215.0,574546116.571,0.028513152305131097,0.05311526632906728
China,Nickel,intermediate,2015,NGA,102.0,2.0,5009074215.0,574546116.571,2.0363044271644915e-08,3.481008647202036e-09
China,Nickel,intermediate,2015,NLD,1201297.0,24935.0,5009074215.0,574546116.571,0.00023982415680778648,4.339947530899139e-05
China,Nickel,intermediate,2015,NOR,135367905.0,11738169.0,5009074215.0,574546116.571,0.027024535710537482,0.020430333895659437
China,Nickel,intermediate,2015,PHL,549746.0,450102.0,5009074215.0,574546116.571,0.00010975002094274221,0.0007834044770614654
China,Nickel,intermediate,2015,PNG,208364274.0,102360680.0,5009074215.0,574546116.571,0.041597362118540704,0.17815920610674027
China,Nickel,intermediate,2015,RUS,2275713346.0,194565400.0,5009074215.0,574546116.571,0.45431815308010964,0.3386419199231615
China,Nickel,intermediate,2015,SWE,2491444.0,88219.369,5009074215.0,574546116.571,0.0004973861222776872,0.00015354619316985363
China,Nickel,intermediate,2015,THA,68420.0,6842.0,5009074215.0,574546116.571,1.3659210677117108e-05,1.1908530582078165e-05
China,Nickel,intermediate,2015,TUR,1503466.0,1088518.0,5009074215.0,574546116.571,0.00030014847763640094,0.001894570285317533
China,Nickel,intermediate,2015,USA,177485387.0,4681062.773,5009074215.0,574546116.571,0.03543277248089246,0.00814740999545427
China,Nickel,intermediate,2015,VNM,37131.0,754.046,5009074215.0,574546116.571,7.412747027945562e-06,1.3124203231940534e-06
China,Nickel,intermediate,2015,ZAF,162042320.0,14077286.0,5009074215.0,574546116.571,0.03234975427490247,0.024501577147568083
China,Nickel,intermediate,2016,AUS,412708143.0,34288465.401,4816894815.0,385285731.49700004,0.08567929316513423,0.08899490066184032
China,Nickel,intermediate,2016,BEL,2788277.0,138635.82900000003,4816894815.0,385285731.49700004,0.0005788536198293548,0.0003598260139594074
China,Nickel,intermediate,2016,BRA,10129925.0,1016964.138,4816894815.0,385285731.49700004,0.0021029990043492366,0.0026395063581738645
China,Nickel,intermediate,2016,CAN,402962625.0,36427511.24,4816894815.0,385285731.49700004,0.0836560980624195,0.09454674352580751
China,Nickel,intermediate,2016,CHN,48142524.0,4123389.247,4816894815.0,385285731.49700004,0.009994514277140178,0.010702159228629795
China,Nickel,intermediate,2016,CUB,75612447.0,0.0,4816894815.0,385285731.49700004,0.015697342355191123,0.0
China,Nickel,intermediate,2016,DEU,50056840.0,1838838.998,4816894815.0,385285731.49700004,0.01039193130066304,0.0047726631112325986
China,Nickel,intermediate,2016,FIN,130449207.0,12266531.228,4816894815.0,385285731.49700004,0.02708159758726224,0.03183749156850235
China,Nickel,intermediate,2016,FRA,32189076.0,1045385.14,4816894815.0,385285731.49700004,0.006682536620845851,0.0027132723964062495
China,Nickel,intermediate,2016,GBR,77484915.0,5214124.476,4816894815.0,385285731.49700004,0.016086071624131986,0.013533136708024182
China,Nickel,intermediate,2016,IDN,108218994.0,0.9819999999999999,4816894815.0,385285731.49700004,0.022466547050809953,2.5487577652681542e-09
China,Nickel,intermediate,2016,JPN,190263842.0,15024664.185,4816894815.0,385285731.49700004,0.039499272728046896,0.038996160399251606
China,Nickel,intermediate,2016,KOR,19262081.0,1492030.184,4816894815.0,385285731.49700004,0.003998858546800134,0.003872529040208221
China,Nickel,intermediate,2016,MAR,1128744.0,0.0,4816894815.0,385285731.49700004,0.00023433021549174103,0.0
China,Nickel,intermediate,2016,MDG,82580581.0,8310898.99,4816894815.0,385285731.49700004,0.017143945253452666,0.021570741687496703
China,Nickel,intermediate,2016,MEX,236223.0,8187.066,4816894815.0,385285731.49700004,4.904051449585162e-05,2.12493360919174e-05
China,Nickel,intermediate,2016,MYS,4601415.0,365928.17100000003,4816894815.0,385285731.49700004,0.0009552658251268042,0.0009497579097419788
