consumer,mineral,year,hhi_import,hhi_wgi_import,hhi_import_wt,hhi_wgi_import_wt,n_partners,top_partner,top_partner_share,total_imports_M
EU,Copper,2021,0.018774254828365318,0.009124809765083456,0.04072122556437318,0.019369905472680242,39,CHL,0.07912723616438047,44369.70202794
EU,Copper,2022,0.018513961348021624,0.009810176374875532,0.03806567921486446,0.020196261364919303,39,CHL,0.07151762747044259,45138.610642994005
EU,Copper,2023,0.018882149673614117,0.009755046486850787,0.043675006876576404,0.023114741613564013,37,CHL,0.0734373457944186,41560.395175310994
EU,Gallium,2015,0.21263188489156107,0.08720047332398352,0.23161466516549917,0.12086415578474724,10,USA,0.3335582843171467,32.98976051374999
EU,Gallium,2016,0.24961567570522672,0.08756455107725233,0.22001564302096616,0.09542116550272466,14,USA,0.432572263888178,34.19128973575
EU,Gallium,2017,0.22342505771565235,0.08788787765471745,0.14819658958684348,0.06729908336731803,13,USA,0.3792992514498647,40.88218938799999
EU,Gallium,2018,0.18846802556211573,0.09144490971930985,0.21550205000290354,0.10838410519172792,16,CHN,0.2752125144942089,46.585522728
EU,Gallium,2019,0.19746577499790224,0.09336330666972709,0.26630004527992485,0.15139156713701837,13,USA,0.28346681435447485,42.36552231025
EU,Gallium,2020,0.18898230698400273,0.09328671691340887,0.2862422306593819,0.16244794248877034,14,BRA,0.27048283587773103,40.975175484
EU,Gallium,2021,0.21048753862688893,0.10491499658907831,0.2208561574214491,0.1269273016953703,20,CHN,0.32412536056036595,40.888782828000004
EU,Gallium,2022,0.23594654063797152,0.11425391062466975,0.3088343609267615,0.17082567161999188,17,USA,0.29629055241258473,42.700310920250004
EU,Gallium,2023,0.2506814859213813,0.12591953442441187,0.41202983563563095,0.1502665384526648,21,BRA,0.29633514142459905,45.9023378635
EU,Germanium,2015,0.21263188489156107,0.08720047332398352,0.23161466516549917,0.12086415578474724,10,USA,0.3335582843171467,32.98976051374999
EU,Germanium,2016,0.24961567570522672,0.08756455107725233,0.22001564302096616,0.09542116550272466,14,USA,0.432572263888178,34.19128973575
EU,Germanium,2017,0.22342505771565235,0.08788787765471745,0.14819658958684348,0.06729908336731803,13,USA,0.3792992514498647,40.88218938799999
EU,Germanium,2018,0.18846802556211573,0.09144490971930985,0.21550205000290354,0.10838410519172792,16,CHN,0.2752125144942089,46.585522728
EU,Germanium,2019,0.19746577499790224,0.09336330666972709,0.26630004527992485,0.15139156713701837,13,USA,0.28346681435447485,42.36552231025
EU,Germanium,2020,0.18898230698400273,0.09328671691340887,0.2862422306593819,0.16244794248877034,14,BRA,0.27048283587773103,40.975175484
EU,Germanium,2021,0.21048753862688893,0.10491499658907831,0.2208561574214491,0.1269273016953703,20,CHN,0.32412536056036595,40.888782828000004
EU,Germanium,2022,0.23594654063797152,0.11425391062466975,0.3088343609267615,0.17082567161999188,17,USA,0.29629055241258473,42.700310920250004
EU,Germanium,2023,0.2506814859213813,0.12591953442441187,0.41202983563563095,0.1502665384526648,21,BRA,0.29633514142459905,45.9023378635
EU,Graphite,2015,0.07877423375547134,0.03901852869288334,0.10805255867376752,0.05876058088574984,33,CHN,0.2325585515210983,315.311690434
EU,Graphite,2016,0.08466548387845356,0.04169283533126787,0.12995726132649657,0.07127149473612421,23,CHN,0.23901633954657642,282.108237608
EU,Graphite,2017,0.08494939876423746,0.03984036236646275,0.15460963215511186,0.07813075302182,20,CHN,0.23788751894362217,345.315775854
EU,Graphite,2018,0.11302141992531695,0.05693395472053523,0.1558431146099586,0.08566313361524969,19,CHN,0.29708496936049555,475.006728209
EU,Graphite,2019,0.13135040239982573,0.0671175302702585,0.1018354002177324,0.05425639599418781,20,CHN,0.33072995846681114,530.689892224
EU,Graphite,2020,0.23575630089332003,0.12756035715181158,0.13967459576325147,0.07491517436388029,21,CHN,0.4690742809395006,652.665147236
EU,Graphite,2021,0.33705823807747254,0.18446281715671906,0.14085870122925417,0.07641026904342495,26,CHN,0.5718737412751372,922.8787799230001
EU,Graphite,2022,0.4221872999423857,0.23510303071479655,0.2103040956362509,0.11758519980002596,26,CHN,0.6447742425236754,1252.080767543
EU,Graphite,2023,0.4754026156108718,0.2618942433001019,0.24854657212529233,0.13730426744850788,25,CHN,0.6850821122681525,1260.512762511
EU,Lithium,2015,0.567982330724123,0.17809224170748586,0.6813118010696516,0.21126311424987237,23,CHL,0.7438077907579361,92.09823004299999
EU,Lithium,2016,0.5903968673334229,0.18535984868950015,0.6554153619026416,0.20467106720927047,12,CHL,0.7609910744580654,151.93945856899998
EU,Lithium,2017,0.5433694369653551,0.17438428076297866,0.4857842659394453,0.15533642908276707,14,CHL,0.7251947702389213,175.88538469600002
EU,Lithium,2018,0.6032040902262186,0.1906830601970499,0.42710334452799037,0.1352495273247684,13,CHL,0.7708549192486054,249.479178844
EU,Lithium,2019,0.4766140447422517,0.17474410703322185,0.4409364664298352,0.16146040963438002,11,CHL,0.6724094284063249,199.49166346600003
EU,Lithium,2020,0.5142074683449203,0.200052006630929,0.4029741136755457,0.15786861773457964,13,CHL,0.7048248292902028,148.398990334
EU,Lithium,2021,0.3558682726766623,0.13835620032418813,0.548706394927594,0.21149483405659814,17,CHL,0.5750480866914041,131.31774282299997
EU,Lithium,2022,0.4219219930197184,0.16804215441063008,0.43905099689419946,0.17583890957577342,17,CHL,0.6264391635419068,600.001423383
EU,Lithium,2023,0.32598997181112455,0.13669731858436387,0.3258983659432059,0.13222148319840138,16,CHL,0.5125963072427729,568.3163310109999
EU,Manganese,2015,0.1637461007872497,0.09342142388406777,0.25240570958093356,0.13637073456602844,31,CHN,0.30969381217011327,414.008371028
EU,Manganese,2016,0.18258530853749938,0.104074812289226,0.27548120827570854,0.14908680498872312,18,CHN,0.3318184822078881,398.145906135
EU,Manganese,2017,0.21101032759544855,0.1180667678477053,0.3564846117052193,0.19761271269847458,19,CHN,0.30668102634621836,608.3964827950001
EU,Manganese,2018,0.1964833587112212,0.11160149803383054,0.2538650070879229,0.1424373273954711,18,CHN,0.31084223541637795,678.217867442
EU,Manganese,2019,0.18829609006172052,0.10731032190459724,0.3283232241154512,0.19780197632336943,19,CHN,0.2914555167940753,605.7112424320001
EU,Manganese,2020,0.17604124008851366,0.09970836720504417,0.25809854807069893,0.14921981633084502,17,CHN,0.32461648720112213,436.698725349
EU,Manganese,2021,0.2324468030920669,0.13020661074086037,0.3366936365674848,0.19727882009344955,23,CHN,0.4209505889735066,693.400442726
EU,Manganese,2022,0.3345950561452634,0.18887077194604043,0.34326265632041264,0.2057557483009255,22,CHN,0.5448413955698826,914.8416141189999
EU,Manganese,2023,0.2703153750838178,0.15147013293292816,0.3468377961922269,0.20761209637064668,24,CHN,0.4811666042794793,485.10450255899997
EU,Molybdenum,2015,0.19647541361356882,0.05733599019934759,0.256532703896963,0.07321734747124735,37,USA,0.39092666653904,775.9083604819999
EU,Molybdenum,2016,0.16382530775728804,0.05105687482686862,0.22674190891329565,0.06786783225274444,18,USA,0.32360994979182783,568.6693714929999
EU,Molybdenum,2017,0.15867146348069866,0.05147421827747971,0.23262593949779453,0.07249572547500281,21,USA,0.31826780339729144,720.0853793209999
EU,Molybdenum,2018,0.27827299234934305,0.08716454030440587,0.46391317047140973,0.14250386175979138,18,USA,0.4877394069548582,901.7959678860001
EU,Molybdenum,2019,0.28176881579291435,0.09551412192510197,0.3434211517046478,0.11515159541633205,22,USA,0.47837800929698754,1178.058560466
EU,Molybdenum,2020,0.2382190809607034,0.08700873325541249,0.3889134992694871,0.14050743039454833,21,USA,0.4471065358871117,740.0843951239998
EU,Molybdenum,2021,0.23757906908510032,0.08391325461842697,0.3455670074210898,0.12013177204404908,19,USA,0.4482056393623521,929.781925158
EU,Molybdenum,2022,0.2598318332505586,0.09211634083308297,0.27756510834902914,0.09815210151010177,22,USA,0.47963349000537014,1232.5181131730003
EU,Molybdenum,2023,0.19368322081936779,0.07281075163215409,0.24311102317978028,0.0895291608876845,21,USA,0.37922846141242494,1531.6165571109998
EU,Nickel,2015,0.0967992039398465,0.03610732847894415,0.14497636799761268,0.03748191382919216,38,USA,0.1661559210859667,4113.30606546
EU,Nickel,2016,0.11411750515487737,0.050046561846039984,0.1348734955723471,0.04966366512320981,28,RUS,0.23031864138271343,3524.2287332150004
EU,Nickel,2017,0.13661306742218082,0.06125784561686755,0.15635845265736262,0.0721448404564178,30,RUS,0.2656304449679932,3829.6584619040004
EU,Nickel,2018,0.15504782845971038,0.07468602619152202,0.17856313824042527,0.08050616190226445,30,RUS,0.3146419019036401,5833.9364588260005
EU,Nickel,2019,0.15493428949591423,0.074674615672552,0.07067919931816871,0.02963455395212811,28,RUS,0.307235654217118,5609.4571541820005
EU,Nickel,2020,0.167302704607892,0.08894496652410687,0.19130206365512592,0.08872356716216585,32,RUS,0.34919998439667915,5008.581104065
EU,Nickel,2021,0.17257828011959375,0.09743364423338889,0.059650725355021424,0.029327607992151214,30,RUS,0.3808426986868513,5789.086076695
EU,Nickel,2022,0.1658139181441787,0.09674863817117085,0.1154302512968451,0.060732129560491434,36,RUS,0.3560025543525578,8430.309137307
EU,Nickel,2023,0.10528900535722818,0.04673015012454301,0.09276282487249318,0.04951810272266656,36,RUS,0.2073984930248156,7954.734413454
EU,Niobium,2015,0.16560327561043797,0.07312551161249528,0.10589279111368487,0.062107672799737675,16,USA,0.27884338877746295,39.52522738775
EU,Niobium,2016,0.1952062470130676,0.07743792672166322,0.27390999420568213,0.18619002757897105,17,USA,0.3556223675292323,41.657277333749995
EU,Niobium,2017,0.18146305704856233,0.07872669906595998,0.10007874443530868,0.062110294687408134,19,USA,0.31251869772571417,49.698383868
EU,Niobium,2018,0.10030765415423402,0.05301907932452386,0.07154881925733106,0.043349477316971224,20,CHN,0.17082176787437556,75.055298915
EU,Niobium,2019,0.14348771023235957,0.06785889849355702,0.020577813747957474,0.011848608507484216,17,USA,0.24145628827826737,49.94417142225
EU,Niobium,2020,0.17289145957302332,0.08274748501849495,0.08495665222886252,0.044659465081300476,20,USA,0.2737097404994564,45.685612313
EU,Niobium,2021,0.1941431521127952,0.0965455274712005,0.08377082927495069,0.036672037406746454,23,CHN,0.3105267924004476,42.846187513
EU,Niobium,2022,0.1724812027471241,0.08323113585079882,0.0089565580081529,0.0032679515364614047,23,USA,0.2555334589177432,50.260873320250006
EU,Niobium,2023,0.16872585075772922,0.0832373937571705,0.08651066639359514,0.030493002601088386,25,USA,0.24146228275704373,57.726947215500005
EU,Palladium,2015,0.15332723780843213,0.07532845019377624,0.11033677534869621,0.05154488689379429,13,RUS,0.29516613903261607,1252.9979834480002
EU,Palladium,2016,0.17862840993971943,0.09488256364603602,0.15603475551561297,0.07827175449342266,14,RUS,0.3467974612013487,1314.124297252
EU,Palladium,2017,0.17453579013743492,0.07178093616225503,0.2699680136913204,0.10115974517270201,14,RUS,0.24332240819901055,2258.3146718800003
EU,Palladium,2018,0.214231848082833,0.10000847662528214,0.2624175592476671,0.10176028591293632,16,RUS,0.32322850895956196,2975.5634842480003
EU,Palladium,2019,0.11004706302746355,0.0596036249830092,0.0946905596343936,0.04919738388098889,15,RUS,0.28655886693666976,4069.751341733
EU,Palladium,2020,0.09436846493001994,0.04646566220193303,0.10451199119955759,0.04871237208054721,16,RUS,0.2220063754208144,4947.950089964
EU,Palladium,2021,0.09769065627115865,0.04846158753524318,0.2465556546423797,0.12033999048559568,15,RUS,0.22853158024499104,7583.090292266
EU,Palladium,2022,0.07881906638371604,0.03845963161387467,0.21537473654314362,0.10197431700790426,13,RUS,0.1688824698153346,6929.287552790999
EU,Palladium,2023,0.09358304450435956,0.04599490206513156,0.22507887839068175,0.10892495905713755,11,ZAF,0.18720793271418332,4350.278449356001
EU,Platinum,2015,0.11806341692213519,0.04644972483001149,0.0426519981850574,0.012052707246262962,28,ZAF,0.25459828228143255,3444.2528007580004
EU,Platinum,2016,0.11288963247447242,0.04863738326810251,0.0260571035333477,0.011426813406159694,31,ZAF,0.25285446358812536,3546.103769149
EU,Platinum,2017,0.12049219388187608,0.05175312605684676,0.03447518465545968,0.015252792963095937,31,ZAF,0.25761124482899345,3762.2266082770007
EU,Platinum,2018,0.11673917495271255,0.05188934991840028,0.3636415977596346,0.18425732421979898,33,ZAF,0.26844987501617923,4606.436420462
EU,Platinum,2019,0.0660475864786258,0.027451111152144193,0.34523207790553545,0.17616936537347863,32,ZAF,0.1753019423377423,5884.954749511
EU,Platinum,2020,0.07051374787715883,0.02954969988003865,0.32360553212250137,0.1653808644256968,32,ZAF,0.1770564837426051,9832.278032313
EU,Platinum,2021,0.09649780055099022,0.040408947407292506,0.2012807203002578,0.08855670187186167,32,ZAF,0.19928878117540613,16915.623058585
EU,Platinum,2022,0.11026674062534908,0.04774241895749296,0.2519884567597522,0.12049222299356652,34,ZAF,0.2235412612905181,14327.216019102998
EU,Platinum,2023,0.10640599526578703,0.04676997367156698,0.24883844830631638,0.1055662094539893,30,ZAF,0.22841362710231047,8401.129110123
EU,Rare Earths,2015,0.1787066933765857,0.09737278579731498,0.10974891323789432,0.047946747700737403,24,CHN,0.3922625757510134,176.898584019
EU,Rare Earths,2016,0.18488133284359348,0.10157642528098193,0.1534274704400913,0.09253600463675446,15,CHN,0.40405301880076455,146.193906845
EU,Rare Earths,2017,0.13464346174199399,0.06294296631199268,0.31504017496614034,0.17964127866256419,14,CHN,0.31458696837153516,171.113959366
EU,Rare Earths,2018,0.1697533055417899,0.08353000966655762,0.20341348816579374,0.11602281471694297,16,CHN,0.36079232168476966,150.26956541599998
EU,Rare Earths,2019,0.14297987855318417,0.05990034974062594,0.20737638917154388,0.1199010252801359,16,CHN,0.2852119851634742,124.391562352
EU,Rare Earths,2020,0.12510049968655668,0.05471042102640047,0.2741834538316832,0.1627598365269958,16,CHN,0.26419336221480044,103.604810509
EU,Rare Earths,2021,0.09575953643847848,0.04600267957118603,0.21381807356129534,0.11268869795097065,17,CHN,0.23956097469816526,155.115910986
EU,Rare Earths,2022,0.13956916641368966,0.0745198257903179,0.21972393787028208,0.1187578179849826,19,CHN,0.28065105926215583,194.871073057
EU,Rare Earths,2023,0.08918400872247888,0.041281072962213776,0.2357095693916766,0.12442209015064028,20,CHN,0.22066696903755434,187.97896109200002
EU,Silicon,2015,0.10093313366524911,0.029297836515967648,0.01670574740094935,0.004646996452445738,35,NOR,0.1997712748552475,2671.2053694890005
EU,Silicon,2016,0.10165250067008233,0.026814769163391376,0.012079799014321168,0.003593527095453653,32,NOR,0.202608771655849,2637.464018506
EU,Silicon,2017,0.10177413024302583,0.028777778525141587,0.008560888584462729,0.0027728612369069894,28,USA,0.20000186876228931,2875.1623632399996
EU,Silicon,2018,0.08022106294733511,0.027139717175885647,0.006564132532758258,0.0023720394865733986,30,NOR,0.16748094066055472,3138.923159384999
EU,Silicon,2019,0.08827949350349477,0.02564304766916845,0.00620974048150625,0.001915682600718695,32,NOR,0.19805249563583838,2794.8097084459996
EU,Silicon,2020,0.10113490038192334,0.027702862266897398,0.009261966360214091,0.0023478804950774214,31,NOR,0.22656099391669743,2589.517454592
EU,Silicon,2021,0.08666285348808718,0.02667788633755503,0.014427442426765084,0.003968573486175251,28,NOR,0.19777916168637985,3197.379740277
EU,Silicon,2022,0.10073014017851377,0.03668718814490292,0.006722558693186478,0.002503481136780143,29,NOR,0.20209278734422229,4672.388844856
EU,Silicon,2023,0.08636678028491697,0.026059346279178153,0.010059638750918183,0.0033626662900557735,30,NOR,0.20843879169976195,3503.2692028449997
EU,Tungsten,2015,0.04959898475390208,0.02547425841937922,0.0569075512371475,0.028385660305022948,23,VNM,0.14719110476005096,365.131870731
EU,Tungsten,2016,0.06137351924435749,0.029554216856314684,0.05490966897209416,0.02434378207932533,22,CHN,0.1503507543283235,290.87682805699995
EU,Tungsten,2017,0.05724553548569534,0.02677946460064419,0.05388493670196378,0.021297330669663047,22,CHN,0.18908316595282063,358.406647998
EU,Tungsten,2018,0.06582933720394316,0.03085547766540508,0.06478639861480527,0.025948723347845443,23,CHN,0.19730088597632242,380.77727468500007
EU,Tungsten,2019,0.07062973506526096,0.03362171255182125,0.0746585839156243,0.030767695184686143,21,CHN,0.2130536718757994,297.230902915
EU,Tungsten,2020,0.04667485861660835,0.021890616897892932,0.031105806838644213,0.012360128958003033,22,CHN,0.1591574201984684,275.459678357
EU,Tungsten,2021,0.040041168815963944,0.017242950255430017,0.028926447392039745,0.009141248941376993,23,USA,0.13899126220408778,355.062341484
EU,Tungsten,2022,0.043093327844842155,0.019147310718617177,0.021063989799676473,0.00865499290876972,23,USA,0.14037304144884366,444.9102847269999
EU,Tungsten,2023,0.05550431172293461,0.025481687830834862,0.027758609595945647,0.011322007351586205,26,CHN,0.16828303524720858,370.87156216499994
EU,Vanadium,2015,0.2130551968412309,0.12842481644601708,0.3699734106500247,0.23536879228023458,11,RUS,0.3572804722977316,123.24624419175001
EU,Vanadium,2016,0.20881499969813336,0.11930519047790408,0.4472364024713773,0.28179064917342356,16,RUS,0.35091789444706484,94.02385270275
EU,Vanadium,2017,0.3633157538425049,0.22007479585239142,0.5424300452538298,0.3337378673153137,13,RUS,0.5730140687630018,164.515053222
EU,Vanadium,2018,0.5241869860988001,0.3159286958247202,0.6815137682353951,0.41144332829952285,16,RUS,0.718905696565127,358.89267261200007
EU,Vanadium,2019,0.49633797990978085,0.3009499724326315,0.7086132417524817,0.43073578098597815,13,RUS,0.6985090152207324,277.73174852824997
EU,Vanadium,2020,0.31379161328195193,0.190602030661424,0.6373470837658687,0.39396442494938766,14,RUS,0.5324409686698908,116.60169929700001
EU,Vanadium,2021,0.5054646578758594,0.3111937625488217,0.7661081517517639,0.473942608575465,22,RUS,0.7018132940344697,183.71161398400002
EU,Vanadium,2022,0.33148498404080234,0.21589277787068697,0.4694682989654327,0.3126464241619545,17,RUS,0.5046654615693404,247.42678537124996
EU,Vanadium,2023,0.205577966598866,0.12781254162649391,0.2639637015628271,0.17043426520812963,21,RUS,0.32189914935603475,143.5004237155
EU,Zirconium,2015,0.260179200692448,0.11448088276772887,0.2697555025762717,0.11838079036022912,26,ZAF,0.4359592954092738,272.926427359
EU,Zirconium,2016,0.24059133936158336,0.109021809216109,0.25950284280198244,0.11745553795883265,11,ZAF,0.42769365320862385,218.54743641099998
EU,Zirconium,2017,0.2431523362225504,0.10712444302016155,0.37982583101405915,0.16972016570804638,13,ZAF,0.4077188003143812,250.10549515099999
EU,Zirconium,2018,0.2086342771579593,0.09405091219285354,0.3359315746485087,0.15069391452629133,14,ZAF,0.3806979125449016,338.653801005
EU,Zirconium,2019,0.18273204712561553,0.08588242029107129,0.33092302051252,0.15687892560958996,16,ZAF,0.3594451711914835,305.01290265100005
EU,Zirconium,2020,0.18144583485589674,0.07835749969992138,0.36146553247344876,0.15732831800270977,12,ZAF,0.3395685628155581,258.821784229
EU,Zirconium,2021,0.16407624183718267,0.06856140293750572,0.18088180022464856,0.07776302623554117,15,ZAF,0.28162208237162095,327.92262604300004
EU,Zirconium,2022,0.10927896471677861,0.043642632946873566,0.18698192960575782,0.07618991019560015,23,AUS,0.20573392731686915,525.827280079
EU,Zirconium,2023,0.1328417889186561,0.05559928755575656,0.2065413858461691,0.0922796218176431,20,ZAF,0.2252806088729906,427.946572021
Japan,Aluminium,2015,0.08777575716955632,0.041543033727491976,0.1198597800467899,0.0512455491247327,31,CHN,0.16380708184556528,6528.723166
Japan,Aluminium,2016,0.08154481945738964,0.0402773546884364,0.10549993287551918,0.04696203405510039,31,CHN,0.16773984649197773,5616.112222
Japan,Aluminium,2017,0.08259560881890227,0.04134519023695218,0.16394765105588943,0.07765885183800551,35,RUS,0.17363805704593543,7097.333870558001
Japan,Aluminium,2018,0.08181966052314127,0.03621225235064384,0.10507105846679217,0.042402115484894934,38,AUS,0.1624636324761081,8043.942226296001
Japan,Aluminium,2019,0.0788368857042843,0.03527303427581779,0.174862193265754,0.07011007420290401,35,CHN,0.18518942153463094,6555.071037299999
Japan,Aluminium,2020,0.07086263116634678,0.033755099932343026,0.10011807971064475,0.04166040035006849,39,CHN,0.1605876010231336,5055.143649340999
Japan,Aluminium,2021,0.06825906086478656,0.03255696228787095,0.16314732556167547,0.06955624739146216,37,RUS,0.15353179486666207,8064.223071021
Japan,Aluminium,2022,0.05782271999930565,0.028346819646786096,0.08365337250441138,0.03624475559645136,40,CHN,0.13962003033427284,9177.722590635
Japan,Aluminium,2023,0.05395088091728326,0.023908616904722,0.0821636589925065,0.03439363508475011,42,CHN,0.15222124009191143,6897.379857692999
Japan,Antimony,2015,0.6662498541735785,0.39438392953643964,0.6753491641740472,0.3998608184569907,10,CHN,0.811268472617017,73.409807
Japan,Antimony,2016,0.5586632603110921,0.32529476467590046,0.5737830590278656,0.3344287828379915,11,CHN,0.7281974195005879,61.510884
Japan,Antimony,2017,0.5535329446181766,0.30547478614892304,0.586991501656434,0.3240524521327662,9,CHN,0.730526259688538,84.29393143
Japan,Antimony,2018,0.4615668976453663,0.2555788220986401,0.4826813823794194,0.2673737826062969,9,CHN,0.6502356484079466,85.228760402
Japan,Antimony,2019,0.4140887091658485,0.22536864184518718,0.42953916550668564,0.23397172429934585,9,CHN,0.6032374767278096,56.741641298000005
Japan,Antimony,2020,0.41200462139685384,0.22718634485969894,0.43160872949346407,0.23818863872420262,9,CHN,0.6017688870809934,47.981818462
Japan,Antimony,2021,0.426360176262211,0.23431842129738084,0.44165358030129565,0.2429615448295543,8,CHN,0.6147239073110369,94.399802555
Japan,Antimony,2022,0.417539325060123,0.23122490849589925,0.44088403891029987,0.2444916279455034,7,CHN,0.611301800735372,117.322035032
Japan,Antimony,2023,0.38526019449431476,0.21102220455878612,0.4041292663764795,0.2215713768068402,9,CHN,0.5766517124399375,91.463875383
Japan,Beryllium,2015,0.915486705022756,0.2541407537583661,0.9850191428364059,0.27351552898313136,3,USA,0.9562196920176945,1.052528
Japan,Beryllium,2016,0.8680794777482094,0.25277433755407275,0.8624299975651326,0.25109595979384786,5,USA,0.9309051200059227,0.702382
Japan,Beryllium,2017,0.968877946354423,0.2945851308984261,0.9711147546713897,0.2952667571771961,4,USA,0.9842715519294967,1.028624943
Japan,Beryllium,2018,0.9208340950130833,0.2795056423136098,0.9545505339269764,0.28974658166557354,5,USA,0.9595253785826804,2.18382349
Japan,Beryllium,2019,0.7720880426396146,0.25501618225785755,0.9077300457107226,0.29981593460881195,2,USA,0.8786687249653802,0.748934378
Japan,Beryllium,2020,0.9298472652235237,0.33275241695077834,0.9817464257012218,0.3511152009055144,3,USA,0.9637466750923805,1.5036842590000001
Japan,Beryllium,2021,0.9027246427777884,0.3092689746692881,0.962606752168531,0.32947771248937274,3,USA,0.9492941042046611,1.6134201499999998
Japan,Beryllium,2022,0.994090762489056,0.34143541198636035,0.9949682272070624,0.34173626412502095,2,USA,0.9970365995031293,2.679110032
Japan,Beryllium,2023,0.9530388804793107,0.3369490743964542,0.9672939029272059,0.34193391008951807,4,USA,0.9759879642490804,2.417680475
Japan,Cobalt,2015,0.24179925093534296,0.04480424726404028,0.22831274820550784,0.04325442498986266,20,FIN,0.4271288753028316,312.948285
Japan,Cobalt,2016,0.24573976700918682,0.045380545687858695,0.2542564129839762,0.04717078562818604,24,FIN,0.42445598252285816,251.364213
Japan,Cobalt,2017,0.24773688838775115,0.04463343295107993,0.24865088017657958,0.04451921058694758,19,FIN,0.4259376065013607,592.857847928
Japan,Cobalt,2018,0.288670164046083,0.05376512410639964,0.273908488480837,0.051689476146603845,21,FIN,0.4887343097125294,873.961341894
Japan,Cobalt,2019,0.29913919491524277,0.053008681140302175,0.2798614959408034,0.0511038699403983,20,FIN,0.5180740211780839,440.841870107
