mineral,year,rp_ratio,rp_log,byproduct_frac,hhi_mining,hhi_processing,hhi_bottleneck,import_reliance,hhi_wgi,export_restriction_score,enduse_hhi,risk_weighted,n_substitutes,avg_performance_penalty,eu_substitution_index_ei,eu_substitution_index_sr,eol_rir,rp_log_norm,byproduct_frac_norm,hhi_bottleneck_norm,hhi_mining_norm,hhi_processing_norm,import_reliance_norm,hhi_wgi_norm,export_restriction_score_norm,risk_weighted_norm,enduse_hhi_norm,eu_substitution_index_sr_norm,avg_performance_penalty_norm,eol_rir_norm,D1,D2,D3,D4,CMVI,CMVI_rank
Molybdenum,2023,0.06061768268066209,0.0588514579189483,0.5,0.2255863610130438,,0.2255863610130438,,0.11674984838171804,0.1675817521194994,0.8763157087215061,0.0733983684181133,0,0.0,1.0,1.0,0.3,1.0,0.5050505050505051,0.04926642671928669,0.04926642671928669,,,0.07565658406816392,0.20226346388439267,0.5545361239267449,0.7825865959545665,1.0,0.0,0.4545454545454546,0.6835016835016836,0.161949820039465,0.2988601199656535,0.5706466489886416,0.37067118294256546,14
Niobium,2015,67.45098039215686,4.22611787438071,0.0,0.8358785082660516,,0.8358785082660516,1.0,0.46057366235222347,0.0,,0.021180511241830065,1,0.04,0.93,0.96,0.0,0.4947994125594407,0.0,0.8241673464837589,0.8388134060441255,,1.0,0.7720138859993249,0.0,0.0,,0.8620689655172413,0.13793103448275865,1.0,0.47019977155089365,0.8681255098628191,0.2702048600997637,0.49999999999999994,0.4845984527203036,10
Niobium,2016,68.1458003169572,4.2362173233229505,0.0,0.8253470329841446,,0.8253470329841446,1.0,0.45172223446697857,0.0,,0.03908861864764923,1,0.04,0.93,0.96,0.0,0.5204837326687508,0.0,0.8117535384320409,0.8310297082375466,,1.0,0.7624663262163794,0.0,0.13859098215773819,,0.8620689655172413,0.13793103448275865,1.0,0.4801881182600698,0.8588151538240307,0.32229960703882804,0.49999999999999994,0.507732802484242,7
Niobium,2017,134.16075650118202,4.90646485890931,0.0,0.8150078033745227,,0.8150078033745227,1.0,0.45730985936973245,0.0,,0.0261787440750591,1,0.04,0.93,0.96,0.0,0.39198862211374164,0.0,0.8022882482417965,0.8177388756159657,,1.0,0.8239338886305443,0.0,0.034114138795156755,,0.8620689655172413,0.13793103448275865,1.0,0.4302177974886773,0.8517161861813474,0.30202251653875317,0.49999999999999994,0.48500715987883836,9
Niobium,2018,192.05397301349325,5.262969802728951,0.0,0.7957692817759037,,0.7957692817759037,1.0,0.4614215133608308,0.0,,0.024406906846576714,1,0.04,0.93,0.96,0.0,0.2609895752179848,0.0,0.7807893307458849,0.7817378731596536,,1.0,0.8280291133565427,0.0,0.033608140678792225,,0.8620689655172413,0.13793103448275865,1.0,0.37927372369588297,0.8355919980594136,0.3032534459463068,0.49999999999999994,0.4681992290165619,10
Niobium,2019,185.68443051201672,5.229419653990563,0.0,0.8679869716514403,,0.8679869716514403,1.0,0.5020354789174053,0.0,,0.029809673040752348,1,0.04,0.93,0.96,0.0,0.232244605440302,0.0,0.8713994645248451,0.8714108023168817,,1.0,0.928694513667649,0.0,0.10650329896768765,,0.8620689655172413,0.13793103448275865,1.0,0.36809512433789526,0.9035495983936338,0.3676443993707522,0.49999999999999994,0.49725310677861834,8
Niobium,2020,268.0241327300151,5.594801088328876,0.0,0.8231449442522107,,0.8231449442522107,1.0,0.46163590223760087,0.0,,0.03043269281045751,1,0.04,0.93,0.96,0.0,0.14152135303079738,0.0,0.805631829468204,0.8183925198024359,,1.0,0.8243757352752836,0.0,0.06973162312731475,,0.8620689655172413,0.13793103448275865,1.0,0.3328138595119768,0.854223872101153,0.31642415659727513,0.49999999999999994,0.46052497300552075,10
Niobium,2021,268.0241327300151,5.594801088328876,0.0,0.8231449442522107,,0.8231449442522107,1.0,0.4607057589875689,0.0,,0.02145311111111111,1,0.04,0.93,0.96,0.0,0.14152135303079738,0.0,0.805631829468204,0.8183925198024359,,1.0,0.8282715769759517,0.0,0.03342401976617577,,0.8620689655172413,0.13793103448275865,1.0,0.3328138595119768,0.854223872101153,0.30326465984805334,0.49999999999999994,0.45566033901625724,11
Niobium,2022,161.54104888048508,5.090930578364931,0.0,0.8635567234537611,,0.8635567234537611,1.0,0.49133961005513566,0.0,,0.01269404927320164,1,0.04,0.93,0.96,0.0,0.6480880655091281,0.0,0.8621485297343452,0.8621485297343452,,1.0,0.8849219779642856,0.0,0.0,,0.8620689655172413,0.13793103448275865,1.0,0.5298120254757721,0.8966113973007589,0.30972269228749993,0.49999999999999994,0.5207955613743521,9
Niobium,2023,161.90467532703653,5.093165215791827,0.0,0.8635567234537611,,0.8635567234537611,1.0,0.5020043889470491,0.0,,0.01790550169571133,1,0.04,0.93,0.96,0.0,0.12190051210347619,0.0,0.8621485297343452,0.8621485297343452,,1.0,0.9204923879381021,0.0,0.0680501431603644,,0.8620689655172413,0.13793103448275865,1.0,0.3251835324846852,0.8966113973007589,0.3493923930424815,0.49999999999999994,0.47506612339849236,8
Germanium,2015,3.75,1.55814461804655,0.95,0.9201388888888891,,0.9201388888888891,,0.5452643414699074,0.575,1.0,0.09399509236111112,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.9332127307796244,0.9387758062568735,,,0.9396670730202403,0.7735794668388525,0.6930436142300641,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.8249095480847183,0.7994957879588228,0.6249999999999999,0.7965004382843255,1
Germanium,2016,5.232558139534884,1.8297868648172944,0.95,0.8702001081665764,,0.8702001081665764,,0.5090637698107084,0.37209302325581395,1.0,0.10690907984496123,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.8694276534529187,0.882798075945754,,,0.8794248748100777,0.5249169435215947,0.6906528307718509,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.777070740089689,0.7152890743726662,0.6249999999999999,0.7631605782997207,1
Germanium,2017,6.818181818181818,2.056452023455137,0.95,0.8347107438016528,,0.8347107438016528,,0.462936325399449,0.36363636363636365,1.0,0.11262654848484847,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.8271418076261866,0.8406501979731931,,,0.8361626634451156,0.49552725510069184,0.6949667029253871,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.74535635571964,0.6945254271511183,0.6249999999999999,0.7497101986872501,2
Germanium,2018,4.4598612487611495,1.6974233771191076,0.95,0.8881424955381743,,0.8881424955381743,,0.49444869440225936,0.37621407333994056,1.0,0.11735443980839115,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.8958567701287468,0.8963074063636338,,,0.8995756114696334,0.4756033683686586,0.8374176518840069,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.7968925775965601,0.7687193668601391,0.6249999999999999,0.7819379521925833,1
Germanium,2019,4.961411245865491,1.7853072392668683,0.95,0.8958243430673349,,0.8958243430673349,,0.4930027622720829,0.37794928335170896,1.0,0.11751685415288497,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.9059015202204268,0.9059098162122807,,,0.908911261108789,0.4780313621420928,0.8306047413108901,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.8044261401653201,0.7698686784479554,0.6249999999999999,0.7840722760134038,1
Germanium,2020,4.5,1.7047480922384253,0.95,0.9049999999999999,,0.9049999999999999,,0.50566172405,0.38,1.0,0.17339319749999998,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.9126971121172122,0.9184287353274753,,,0.9196480579833719,0.47170601254149763,0.9823126622374526,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.8095228340879091,0.8327283883245356,0.6249999999999999,0.8008727371275877,1
Germanium,2021,4.5,1.7047480922384253,0.95,0.9049999999999999,,0.9049999999999999,,0.5022827802166665,0.38,1.0,0.13239033,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.9126971121172122,0.9184287353274753,,,0.9192861602223743,0.6482008368200836,0.9932164055732335,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.8095228340879091,0.8810869275121453,0.6249999999999999,0.8122549314430102,1
Germanium,2022,4.5,1.7047480922384253,0.95,0.9049999999999999,,0.9049999999999999,,0.5073235635833334,0.38,1.0,0.12363215916666666,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.9149542708441004,0.9149542708441004,,,0.9195726459489572,0.6248655294298449,1.0,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.8112157031330753,0.8780668084395962,0.6249999999999999,0.8119819383087697,1
Germanium,2023,4.5,1.7047480922384253,0.95,0.9049999999999999,,0.9049999999999999,,0.5016139897333334,0.41000000000000003,1.0,0.12421189333333334,2,0.06,0.92,0.94,0.02,0.7129179742787419,0.9595959595959596,0.9149542708441004,0.9149542708441004,,,0.9196362702319597,0.4948511347074745,1.0,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.8647879664282649,0.8112157031330753,0.8455854782580545,0.6249999999999999,0.7803166611975518,2
Gallium,2015,,,0.99,0.9717460317460319,,0.9717460317460319,1.0,0.575741761254573,0.0,1.0,0.09399044333333335,1,0.02,0.98,0.98,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,0.6929993651392333,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,1.0,0.6271997460556933,0.625,0.7496272184110426,2
Gallium,2016,,,0.99,0.9717460317460319,,0.9717460317460319,1.0,0.5681784124408163,0.0,1.0,0.10645138134920636,1,0.02,0.98,0.98,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,0.6869271427831006,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,1.0,0.6247708571132402,0.625,0.7489004119143293,2
Gallium,2017,,,0.99,0.9717460317460319,,0.9717460317460319,1.0,0.5383179742157218,0.0,1.0,0.11407684222222221,1,0.02,0.98,0.98,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,0.7060535123779695,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,1.0,0.6324214049511878,0.625,0.7511825985763176,1
Gallium,2018,,,0.99,0.9717460317460319,,0.9717460317460319,1.0,0.5408064414400605,0.0,1.0,0.11747696492063495,1,0.02,0.98,0.98,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,0.8384772480609544,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,1.0,0.6853908992243818,0.625,0.7664405290520981,2
Gallium,2019,,,0.99,0.9717460317460319,,0.9717460317460319,1.0,0.5345924233015874,0.0,1.0,0.11893229103174605,1,0.02,0.98,0.98,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,0.8422904422139748,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,1.0,0.6869161768855899,0.625,0.7668665852957894,2
Gallium,2020,,,0.99,0.9717460317460319,,0.9717460317460319,1.0,0.542792762539985,0.0,1.0,0.17616400976190477,1,0.02,0.98,0.98,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,1.0,0.75,0.625,0.7838973466955731,2
Gallium,2021,,,0.99,0.9717460317460319,,0.9717460317460319,1.0,0.5391542453183674,0.0,1.0,0.13317440904761907,1,0.02,0.98,0.98,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,1.0,0.75,0.625,0.7838973466955731,2
Gallium,2022,,,0.99,0.9717460317460319,,0.9717460317460319,1.0,0.544423774468632,0.0,1.0,0.11996145825396827,1,0.02,0.98,0.98,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,0.966912173677527,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,1.0,0.7367648694710108,0.625,0.7804158946015449,2
Gallium,2023,,,0.99,0.9717460317460319,,0.9717460317460319,1.0,0.5382607460001513,0.0,1.0,0.12329945047619048,1,0.02,0.98,0.98,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,0.9920009420224956,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,1.0,0.7468003768089982,0.625,0.783059947110822,1
Silicon,2015,,,0.0,0.48271660130767613,,0.48271660130767613,0.69,0.2842747382386548,0.42264665757162345,0.993547318041013,0.08495710876762166,1,0.01,0.99,0.99,0.0,,0.0,0.3671236495733867,0.41983936839656555,,0.5156249999999999,0.42301353786270707,0.5686100452617036,0.6070207776127242,0.9886574152996755,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.40424898718004,0.533015560612463,0.6221643538249189,0.5016029633044198,9
Silicon,2016,,,0.0,0.4843224673498861,,0.4843224673498861,0.69,0.2816091059915463,0.4237834882449426,0.993547318041013,0.09783047129806817,1,0.01,0.99,0.99,0.0,,0.0,0.3732487103162909,0.43742715056496084,,0.5156249999999999,0.41548948850260736,0.5978374209169726,0.6167525161948054,0.9886574152996755,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.4088427827372182,0.5415816826830778,0.6221643538249189,0.5050309129933312,8
Silicon,2017,,,0.0,0.4235249017622671,,0.4235249017622671,0.69,0.23267249454905853,0.40221975582685904,0.993547318041013,0.10011275085354895,1,0.01,0.99,0.99,0.0,,0.0,0.3084663448980626,0.36250779021763224,,0.5156249999999999,0.3356985140949032,0.5481048417684233,0.5993046406195617,0.9886574152996755,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.3602560086735469,0.4942425466231466,0.6221643538249189,0.47824531786698227,10
Silicon,2018,,,0.0,0.4665898695077207,,0.4665898695077207,0.69,0.2578231002865932,0.4262451035254617,0.993547318041013,0.10207179536000746,1,0.01,0.99,0.99,0.0,,0.0,0.3707372114731193,0.3734600827930011,,0.5156249999999999,0.38697562294293447,0.5388517372240342,0.7052534666438762,0.9886574152996755,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.40695915860483944,0.5522557889935862,0.6221643538249189,0.5069156067729779,7
Silicon,2019,,,0.0,0.5030968872314118,,0.5030968872314118,0.69,0.2758341692119763,0.44744929317762755,0.993547318041013,0.10061724449293179,1,0.01,0.99,0.99,0.0,,0.0,0.4191492205152027,0.4192004299858155,,0.5156249999999999,0.43327349972885715,0.5659351784196227,0.6910833067528199,0.9886574152996755,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.443268165386402,0.5695628422111336,0.6221643538249189,0.5218731269814495,5
Silicon,2020,,,0.0,0.5086670196810118,,0.5086670196810118,0.69,0.2833049607303745,0.45170547514159853,0.993547318041013,0.14276893729389556,1,0.01,0.99,0.99,0.0,,0.0,0.3942990464959285,0.4340646227302843,,0.5156249999999999,0.43846577814806126,0.5607162855847526,0.7868242701003595,0.9886574152996755,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.42463053487194635,0.6083718017881534,0.6221643538249189,0.5248775053834045,5
Silicon,2021,,,0.0,0.5086670196810118,,0.5086670196810118,0.69,0.28144475555971915,0.45170547514159853,0.993547318041013,0.11030416681770502,1,0.01,0.99,0.99,0.0,,0.0,0.3942990464959285,0.4340646227302843,,0.5156249999999999,0.435858531572328,0.7705154394289411,0.8021341748631754,0.9886574152996755,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.42463053487194635,0.6660330158528203,0.6221643538249189,0.5368953358274331,5
Silicon,2022,,,0.0,0.6690600709252492,,0.6690600709252492,0.69,0.374348833110993,0.5203054806828391,0.993547318041013,0.10342246053886964,1,0.01,0.99,0.99,0.0,,0.0,0.6143269109809233,0.6143269109809233,,0.5156249999999999,0.631304588373606,0.8555814727687688,0.8178290702157753,0.9886574152996755,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.5896514332356925,0.7619836022092644,0.6221643538249189,0.6027651466725162,6
Silicon,2023,,,0.0,0.6690600709252492,,0.6690600709252492,0.69,0.37015733012366814,0.5275831087151841,0.993547318041013,0.10622194781371667,1,0.01,0.99,0.99,0.0,,0.0,0.6143269109809233,0.6143269109809233,,0.5156249999999999,0.6313611663683751,0.6367685365858676,0.8422886254223478,0.9886574152996755,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.5896514332356925,0.7170839925443373,0.6221643538249189,0.5936824803342297,4
Antimony,2015,10.643564356435643,2.4547536116173125,0.3,0.6148146740315577,,0.6148146740315577,0.85,0.3645319609467059,0.7052333804809053,,0.08236344284535597,2,0.06,0.92,0.94,0.28,0.8302204157477865,0.30303030303030304,0.5380780767720538,0.5765540700790118,,0.765625,0.581890279773761,0.948789673859792,0.5823344637283148,,0.7931034482758619,0.20689655172413793,0.49090909090909085,0.5602372323867655,0.5949648075790404,0.6737928018770902,0.4999999999999999,0.5788818115771746,5
Antimony,2016,10.381231274896356,2.431965619233458,0.3,0.548104351684575,,0.548104351684575,0.85,0.3211328107599334,0.6725063065134618,,0.08980305582329588,2,0.06,0.92,0.94,0.28,0.8800071252575773,0.30303030303030304,0.45526234524333375,0.5110427059740538,,0.765625,0.49610531291411497,0.9487142538314907,0.5514089642879073,,0.7931034482758619,0.20689655172413793,0.49090909090909085,0.5795987305294619,0.5328530089325003,0.6313790086929758,0.4999999999999999,0.558790157455389,5
Antimony,2017,10.985808782819012,2.483723348531381,0.3,0.5323224433275295,,0.5323224433275295,0.85,0.29672669957128944,0.6689629046828104,,0.09510367811228157,2,0.06,0.92,0.94,0.28,0.9088474887343813,0.30303030303030304,0.4457050565598312,0.48902167557878595,,0.765625,0.47491635438864527,0.9115957177845616,0.5610126494280938,,0.7931034482758619,0.20689655172413793,0.49090909090909085,0.5908144274371079,0.5256850424198733,0.6185247132534037,0.4999999999999999,0.5567060528529236,5
Antimony,2018,10.413767353450325,2.4348202893459274,0.3,0.42339357051898124,,0.42339357051898124,0.85,0.23876936271739366,0.5037982417433217,,0.09726114314359095,2,0.06,0.92,0.94,0.28,0.8471639574165739,0.30303030303030304,0.31692845769041905,0.3198841638689717,,0.765625,0.34569967519153366,0.6368930822394454,0.6636509852929765,,0.7931034482758619,0.20689655172413793,0.49090909090909085,0.5668263874801828,0.4291025932678143,0.5456785509940887,0.4999999999999999,0.5075508058421018,6
Antimony,2019,11.55156242286617,2.529845153674738,0.3,0.36784615042985336,,0.36784615042985336,0.85,0.2077155910763842,0.48605420348521494,,0.08387502577897692,2,0.06,0.92,0.94,0.28,0.8340289365128846,0.30303030303030304,0.2515174285518493,0.2515834169220134,,0.765625,0.284081724084625,0.6147627822082935,0.5528612756137633,,0.7931034482758619,0.20689655172413793,0.49090909090909085,0.5617183237954148,0.38004432141388694,0.47426380922719746,0.4999999999999999,0.47433558516700414,10
Antimony,2020,17.810854505550086,2.9344340705400165,0.3,0.37070805383782746,,0.37070805383782746,0.85,0.2111358443241752,0.5576098050018515,,0.12453881202970282,2,0.06,0.92,0.94,0.28,0.7286260223420349,0.30303030303030304,0.21385062413486583,0.2654630291619714,,0.765625,0.28229108191848234,0.6921786780828038,0.6704532017914355,,0.7931034482758619,0.20689655172413793,0.49090909090909085,0.5207283016178621,0.35179421810114936,0.5400278289087439,0.4999999999999999,0.4715975129897224,9
Antimony,2021,17.810854505550086,2.9344340705400165,0.3,0.37070805383782746,,0.37070805383782746,0.85,0.21011892203555635,0.5576098050018515,,0.10173493593872777,2,0.06,0.92,0.94,0.28,0.7286260223420349,0.30303030303030304,0.21385062413486583,0.2654630291619714,,0.765625,0.27972202104323307,0.9511661637402204,0.727996003451986,,0.7931034482758619,0.20689655172413793,0.49090909090909085,0.5207283016178621,0.35179421810114936,0.626892649680981,0.4999999999999999,0.4895147308158737,8
Antimony,2022,18.582911636935894,2.97465733069125,0.3,0.3889745410297637,,0.3889745410297637,0.85,0.22294582560800916,0.6050490487094676,,0.09847118900388271,2,0.06,0.92,0.94,0.28,0.8680235874579302,0.30303030303030304,0.25745059200194265,0.25745059200194265,,0.765625,0.3030869583854045,0.9949323530338565,0.7731981355465107,,0.7931034482758619,0.20689655172413793,0.49090909090909085,0.5749384658295991,0.384494194001457,0.6640927779119601,0.4999999999999999,0.5205080833648476,10
Antimony,2023,21.249729077733488,3.1023298322564767,0.3,0.3889745410297637,,0.3889745410297637,0.85,0.22066585446550657,0.6301152479763285,,0.09274088221132251,2,0.06,0.92,0.94,0.28,0.4691477467508668,0.30303030303030304,0.25745059200194265,0.25745059200194265,,0.765625,0.3035369937472374,0.7605201108721166,0.7241049775282106,,0.7931034482758619,0.20689655172413793,0.49090909090909085,0.41982008333240783,0.384494194001457,0.5860099665408465,0.4999999999999999,0.46634465217355864,10
Aluminium,2015,88.18100792330743,4.490668101258219,0.0,0.1748476316903725,0.30115,0.30115,0.59,0.07058775480482696,0.3889087731856749,,0.04924866441400978,3,0.14,0.82,0.86,0.32,0.44470485868460563,0.0,0.13214963606265828,0.0545986594597475,0.0,0.35937499999999994,0.0,0.5232205937563941,0.2671505352388758,,0.5172413793103449,0.48275862068965525,0.4181818181818182,0.2891023945389628,0.18895597704699368,0.23766536253464882,0.5,0.2838487949478826,20
Aluminium,2016,99.8462749803157,4.613597327479248,0.0,0.19468142480238285,0.30835,0.30835,0.59,0.07790612338455984,0.3804656743279217,,0.05713390594653369,3,0.14,0.82,0.86,0.32,0.4452852783278548,0.0,0.1469753437485469,0.10313025045273322,0.0,0.35937499999999994,0.0,0.5367283619983182,0.28548049734419295,,0.5172413793103449,0.48275862068965525,0.4181818181818182,0.2893281132891153,0.20007525781141017,0.24837428943725673,0.5,0.29118242968091773,20
Aluminium,2017,87.90173430575426,4.487531650830744,0.0,0.20559823040361563,0.3284,0.3284,0.59,0.08578348180859902,0.3824964232124786,,0.05616800132544695,3,0.14,0.82,0.86,0.32,0.4813623098099826,0.0,0.18847448867606445,0.10909443619558508,0.0,0.35937499999999994,0.016444358813303545,0.5212278573708582,0.26336782181912566,,0.5172413793103449,0.48275862068965525,0.4181818181818182,0.3033580699766094,0.23119961650704834,0.24140961865502109,0.5,0.3033310085349534,20
Aluminium,2018,81.9984498126857,4.418821930666588,0.0,0.19412474593888124,0.34185,0.34185,0.59,0.0857321130505411,0.43258622916935796,,0.05955929136739439,3,0.14,0.82,0.86,0.32,0.4359512789924468,0.0,0.215351285309009,0.03552443294125969,0.0,0.35937499999999994,0.014176398022115677,0.5468680793260503,0.3376056769123201,,0.5172413793103449,0.48275862068965525,0.4181818181818182,0.28569822465867883,0.25135721398175676,0.2767210299041811,0.5,0.31572048868694097,19
Aluminium,2019,71.8132854578097,4.287898431105231,0.0,0.1892276674186535,0.3270499999999999,0.3270499999999999,0.59,0.0780084203198817,0.4178780332426015,,0.05621186645528079,3,0.14,0.82,0.86,0.32,0.4421268365987322,0.0,0.20095406776368038,0.030220507496592646,0.0,0.35937499999999994,0.0,0.5285333621186672,0.3244770850370663,,0.5172413793103449,0.48275862068965525,0.4181818181818182,0.28809983039445647,0.24055930082276028,0.26192417454449335,0.5,0.30865810528681353,19
Aluminium,2020,70.72485090507843,4.27283728316298,0.0,0.19844687239566003,0.33285,0.33285,0.59,0.09274859447788474,0.408076084386412,,0.07605791491124363,3,0.14,0.82,0.86,0.32,0.4332597175059453,0.0,0.16433281246569667,0.05494021519623771,0.0,0.35937499999999994,0.026099878493806947,0.5065577436301635,0.3609778850566904,,0.5172413793103449,0.48275862068965525,0.4181818181818182,0.2846515063028171,0.21309335934927248,0.28016554740304944,0.5,0.3036106724225751,18
Aluminium,2021,70.72485090507843,4.27283728316298,0.0,0.19844687239566003,0.33945,0.33945,0.59,0.09222309065319054,0.408076084386412,,0.05985758184588709,3,0.14,0.82,0.86,0.32,0.4332597175059453,0.0,0.17296552133172832,0.05494021519623771,0.0,0.35937499999999994,0.021641003150421383,0.6960927878566718,0.3656868884532488,,0.5172413793103449,0.48275862068965525,0.4181818181818182,0.2846515063028171,0.21956789099879626,0.32787230344811497,0.5,0.3181553738994,18
Aluminium,2022,60622.9844884429,11.012445877393393,0.0,0.18692082760582088,,0.18692082760582088,0.59,0.09594968661416901,0.39624732015781794,,0.04392368038403779,3,0.14,0.82,0.86,0.32,0.03268948243331116,0.0,0.0,0.0,,0.35937499999999994,0.027779535860201633,0.6515823460409793,0.2815049863462274,,0.5172413793103449,0.48275862068965525,0.4181818181818182,0.1288741926634594,0.08984374999999999,0.28522041859980635,0.5,0.20158170370679848,20
Aluminium,2023,53.72970976633578,4.002406702133101,0.0,0.18692082760582088,,0.18692082760582088,0.59,0.0960159057816064,0.42327093880051164,,0.04048840954151428,3,0.14,0.82,0.86,0.32,0.31215374984906963,0.0,0.0,0.0,,0.35937499999999994,0.030188522774833124,0.5108685472051979,0.2660263646246482,,0.5172413793103449,0.48275862068965525,0.4181818181818182,0.23755474110292102,0.08984374999999999,0.24469366562235034,0.5,0.22605341696798392,20
Beryllium,2015,,,0.0,0.8024574669187146,,0.8024574669187146,,0.22537875290800252,0.043478260869565216,,0.12624544456521739,1,0.01,0.99,0.99,0.0,,0.0,0.7809155801096985,0.7991643149055101,,,0.30642338005206843,0.058493721500102264,1.0,,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.710686685082274,0.5218716133932495,0.49999999999999994,0.5439883131806262,6
Beryllium,2016,,,0.0,0.5353616601982747,,0.5353616601982747,,0.17132770338876713,0.14080717488789238,,0.14491219080038048,1,0.01,0.99,0.99,0.0,,0.0,0.43887721554002407,0.49633539023768664,,,0.1905503984001176,0.1986386931454196,1.0,,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.45415791165501807,0.516352312726396,0.49999999999999994,0.4850844566372965,10
Beryllium,2017,,,0.0,0.5472530351995807,,0.5472530351995807,,0.18050770153361284,0.1336448598130841,,0.1525287297507788,1,0.01,0.99,0.99,0.0,,0.0,0.46453870999894725,0.5063835310150301,,,0.22232157310469106,0.18211784398910938,1.0,,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.4734040324992104,0.5233420115839192,0.49999999999999994,0.4917943039150974,8
Beryllium,2018,,,0.0,0.5054615658182188,,0.5054615658182188,,0.16526133583554908,0.11440329218106995,,0.1361544514403292,1,0.01,0.99,0.99,0.0,,0.0,0.4191588953871218,0.42167224213826426,,,0.1864598690451404,0.14462667659063413,1.0,,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.4393691715403414,0.5014176233134577,0.49999999999999994,0.47756929908501256,9
Beryllium,2019,,,0.0,0.48788114474373423,,0.48788114474373423,,0.17949571876742698,0.1258964143426295,,0.13803494701195218,1,0.01,0.99,0.99,0.0,,0.0,0.4002906010386622,0.40034347313925506,,,0.22227519533051107,0.15923415412593442,1.0,,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.42521795077899666,0.5176048568971625,0.49999999999999994,0.47745405868772417,9
Beryllium,2020,,,0.0,0.5110236345454834,,0.5110236345454834,,0.19869838250609775,0.1258964143426295,,0.16516600889774233,1,0.01,0.99,0.99,0.0,,0.0,0.39738146619810216,0.43694467491934114,,,0.25537628902601484,0.15627919895482623,0.9297948263504855,,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.42303609964857664,0.5003694314380059,0.49999999999999994,0.4728203455505646,8
Beryllium,2021,,,0.0,0.5110236345454834,,0.5110236345454834,,0.1917759999619053,0.1258964143426295,,0.13313715464807435,1,0.01,0.99,0.99,0.0,,0.0,0.39738146619810216,0.43694467491934114,,,0.23956826883342877,0.2147530556040537,0.9996776871695635,,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.42303609964857664,0.537408232860539,0.49999999999999994,0.4813373275854949,9
