mineral,year,rp_ratio,rp_log,byproduct_frac,hhi_mining,hhi_processing,hhi_bottleneck,hhi_import_intermediate,hhi_import_raw,hhi_export_raw,hhi_export_intermediate,hhi_import,bottleneck_stage,import_reliance,hhi_wgi,export_restriction_score,risk_weighted,enduse_hhi,n_substitutes,avg_performance_penalty,eu_substitution_index_ei,eu_substitution_index_sr,eol_rir,rp_log_norm,byproduct_frac_norm,hhi_bottleneck_norm,hhi_mining_norm,hhi_processing_norm,hhi_import_raw_norm,hhi_import_intermediate_norm,hhi_export_raw_norm,hhi_export_intermediate_norm,import_reliance_norm,hhi_wgi_norm,export_restriction_score_norm,risk_weighted_norm,enduse_hhi_norm,eu_substitution_index_sr_norm,avg_performance_penalty_norm,eol_rir_norm,D1,D2,D3,D4,CMVI,CMVI_rank,consumer
Germanium,2018,4.4598612487611495,1.6974233771191076,0.95,0.8881424955381743,,0.1626195724068033,0.1626195724068033,,,0.15513179288545986,0.16261957240680328,import_intermediate,1.0,0.0799331406242802,0.37621407333994056,0.1270994532515738,1.0,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.0,0.8963074063636338,,,0.21557008697805682,,0.13351823753786493,1.0,0.019734750600214287,0.4688226076564582,0.6927917899446862,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.25,0.401229530602064,0.6249999999999999,0.49740897371768333,4,US
Germanium,2019,4.961411245865491,1.7853072392668683,0.95,0.8958243430673349,,0.1592498524336185,0.1592498524336185,,,0.12887445621349952,0.15924985243361853,import_intermediate,1.0,0.0767515005705407,0.37794928335170896,0.13383741248392445,1.0,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.0,0.9059098162122807,,,0.13864148365797932,,0.10154029253392759,1.0,0.012339993775319665,0.47165344102816503,0.7342999359975024,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.25,0.41595233247740415,0.6249999999999999,0.5019105039258195,5,US
Germanium,2020,4.5,1.7047480922384253,0.95,0.9049999999999999,,0.1292069884289202,0.1292069884289202,,,0.1267937813448648,0.1292069884289202,import_intermediate,1.0,0.062331140248128414,0.38,0.14207522139506842,1.0,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.0,0.9184287353274753,,,0.038533676223168875,,0.10166120909038548,1.0,0.0019949691501699946,0.4704803240267515,0.5606376700907799,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.25,0.3425733882455594,0.6249999999999999,0.4781385932193775,3,US
Germanium,2021,4.5,1.7047480922384253,0.95,0.9049999999999999,,0.1726817334541682,0.1297038995674145,,,0.1726817334541682,0.1297038995674144,export_intermediate,1.0,0.08977655983168996,0.38,0.09736106751884871,1.0,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.0,0.9184287353274753,,,0.009618614025068488,,0.16457996120401708,1.0,0.06934757279360268,0.6470782638089229,0.4978702073112745,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.25,0.38518929935450147,0.6249999999999999,0.49236134240596063,5,US
Germanium,2022,4.5,1.7047480922384253,0.95,0.9049999999999999,,0.2439273838470929,0.2439273838470929,,,0.2160564575594668,0.2439273838470929,import_intermediate,1.0,0.1337127242487881,0.38,0.08228233489045703,1.0,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.01726934920187294,0.9149542708441004,,,0.20709557507228007,,0.30268909977922975,1.0,0.1802740789941913,0.6217290768036097,0.4508915423330243,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.2629520119014047,0.3988848137820791,0.6249999999999999,0.5029923634770157,7,US
Germanium,2023,4.5,1.7047480922384253,0.95,0.9049999999999999,,0.25188170518784503,0.1855275041693214,,,0.25188170518784503,0.18552750416932137,export_intermediate,1.0,0.13780034176140368,0.41000000000000003,0.08607249819059802,1.0,2,0.06,0.92,0.94,0.02,0.7129179742787419,0.9595959595959596,0.027308364321964294,0.9149542708441004,,,0.13535803010093567,,0.43381647767270515,1.0,0.15324558669674287,0.4267211024375781,0.5543757700681587,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.8647879664282649,0.2704812732414732,0.382066538980518,0.6249999999999999,0.48614571862474865,4,US
Gallium,2015,,,0.99,0.9717460317460319,,0.1358620913249134,0.1358620913249134,,,0.12695665650719815,0.1358620913249134,import_intermediate,1.0,0.06021636005904005,0.7942857142857144,0.10346058526602941,1.0,1,0.02,0.98,0.98,0.0,,1.0,0.0,1.0,,,0.0568329997986043,,0.07021477205778809,1.0,0.004140740523766845,1.0,0.5700649600593567,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,0.25,0.4794752432070611,0.625,0.4956446557759259,4,US
Gallium,2016,,,0.99,0.9717460317460319,,0.150753071243922,0.150753071243922,,,0.13639072233282645,0.15075307124392195,import_intermediate,1.0,0.0642267711651928,0.7942857142857144,0.12360091844181802,1.0,1,0.02,0.98,0.98,0.0,,1.0,0.0,1.0,,,0.09951866902603249,,0.08450533716083564,1.0,0.00048181767237073374,1.0,0.5332341329426182,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,0.25,0.46346228936237704,0.625,0.49145355555011017,6,US
Gallium,2017,,,0.99,0.9717460317460319,,0.1468604398738146,0.1468604398738146,,,0.13677978673732608,0.14686043987381445,import_intermediate,1.0,0.0644871404412427,0.7885714285714287,0.10911566127647526,1.0,1,0.02,0.98,0.98,0.0,,1.0,0.0,1.0,,,0.059938269704986814,,0.09685428097162493,1.0,0.0,1.0,0.6439588628892827,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,0.25,0.5075835451557131,0.625,0.5027542660861283,4,US
Gallium,2018,,,0.99,0.9717460317460319,,0.1626195724068033,0.1626195724068033,,,0.15513179288545986,0.16261957240680328,import_intermediate,1.0,0.0799331406242802,0.39428571428571435,0.1270994532515738,1.0,1,0.02,0.98,0.98,0.0,,1.0,0.0,1.0,,,0.21557008697805682,,0.13351823753786493,1.0,0.019734750600214287,0.4919638762277849,0.6927917899446862,1.0,0.9310344827586207,0.06896551724137932,1.0,0.8055555555555556,0.25,0.4070148477448957,0.625,0.4757528996014898,6,US
